location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240729T1700,28.720245,51.420933,5.991594,32.735214
20240729T1800,27.090246,57.698627,4.2136917,19.983109
20240729T1900,24.940245,64.992294,6.6087217,29.357742
20240729T2000,22.890245,74.30858,5.8048253,60.25511
20240729T2100,20.350245,84.96537,4.1046314,74.74488
20240729T2200,19.460245,88.28447,5.4119864,93.81408
20240729T2300,18.820246,89.41952,4.896529,107.10272
20240730T0000,18.510244,88.65769,5.4833565,113.19859
20240730T0100,18.390245,86.9626,6.151683,110.556046
20240730T0200,18.010244,87.09505,5.4477882,97.59464
20240730T0300,17.400246,88.16856,5.2416787,105.9454
20240730T0400,16.900246,88.58277,5.3999996,126.869896
20240730T0500,17.520245,87.72563,5.3517847,132.27368
20240730T0600,19.640245,81.079475,5.1165614,129.2894
20240730T0700,22.360245,71.17296,4.39436,124.99202
20240730T0800,24.630245,65.29815,4.8433046,131.98721
20240730T0900,26.700245,61.39408,5.6002855,135.0
20240730T1000,28.470245,59.22994,3.0547013,135.0
20240730T1100,30.080246,55.75053,2.0364676,135.0
20240730T1200,31.620245,50.97108,1.1384199,108.434944
20240730T1300,32.84025,46.534683,0.8049845,63.43495
20240730T1400,33.710247,42.62676,2.0364676,44.999985
20240730T1500,34.11025,41.033504,3.096837,35.53766
20240730T1600,33.660248,42.82696,4.2136917,19.983109
20240730T1700,32.130245,49.943104,3.9763298,5.194412
20240730T1800,29.200245,61.56365,2.1897945,350.5377
20240730T1900,25.400246,75.41165,6.28713,13.240509
20240730T2000,23.710245,80.03291,7.145796,40.914368
20240730T2100,21.710245,87.09527,5.0142193,68.96249
20240730T2200,21.200245,89.76023,5.3517847,70.346176
20240730T2300,21.140245,87.09995,4.510787,61.38954
20240731T0000,20.600245,88.265526,4.8433046,48.01277
20240731T0100,19.750246,90.68217,3.219938,63.43495
20240731T0200,19.380245,91.40617,2.2768397,71.56504
20240731T0300,19.290245,91.28528,3.8773184,68.19859
20240731T0400,18.960245,91.4968,4.0249224,79.695145
20240731T0500,19.720245,89.48605,3.5455887,113.96249
20240731T0600,22.030245,81.843346,4.8433046,131.98721
20240731T0700,24.790245,71.52088,3.396233,122.00538
20240731T0800,27.220245,64.535576,2.1897945,80.537674
20240731T0900,28.970245,58.83082,1.484318,75.96376
20240731T1000,29.850245,60.170483,3.96,360.0
20240731T1100,30.480246,56.296673,6.849467,356.98724
20240731T1200,31.200245,55.162323,2.52,360.0
20240731T1300,30.630245,57.630943,2.5959969,236.30994
20240731T1400,30.240246,58.57791,5.6002855,225.0
20240731T1500,29.460245,62.49771,5.904439,217.5686
20240731T1600,28.470245,63.528545,2.5959969,303.69006
20240731T1700,27.040245,65.3056,3.6,360.0
20240731T1800,24.880245,75.799385,1.1384199,108.434944
20240731T1900,24.380245,68.673744,3.319036,130.60129
20240731T2000,22.630245,78.35239,4.198285,120.96376
20240731T2100,21.690245,81.647766,2.3051248,128.6598
20240731T2200,21.080246,83.34303,5.0911684,81.869896
20240731T2300,20.580246,85.905945,5.8048253,150.25511
20240801T0000,19.960245,88.15792,7.0911775,156.0375
20240801T0100,19.460245,89.46699,5.1919937,146.30994
20240801T0200,19.320246,89.96821,5.6002855,135.0
20240801T0300,19.240246,90.82132,6.297428,149.03624
20240801T0400,19.380245,90.83031,5.0142193,158.9625
20240801T0500,19.860245,90.40396,5.4833565,156.8014
20240801T0600,20.470245,88.75607,4.73506,188.74615
20240801T0700,21.890245,85.70897,3.7585104,196.69925
20240801T0800,22.870245,85.64278,5.937272,194.03624
20240801T0900,23.820246,81.14703,9.9571085,192.52881
20240801T1000,24.750246,77.441444,9.346143,164.35776
20240801T1100,25.720245,74.076675,8.707238,187.12502
20240801T1200,26.540245,73.03239,9.114471,279.09027
20240801T1300,26.890245,76.850235,4.896529,252.89728
20240801T1400,26.350245,81.20431,4.198285,210.96376
20240801T1500,26.610245,76.481674,6.9527545,201.2505
20240801T1600,26.170246,73.87591,6.4096174,231.84277
20240801T1700,25.690245,74.807556,5.7599998,270.0
20240801T1800,24.470245,79.785324,4.6800003,157.38013
20240801T1900,22.520245,83.29521,5.4833565,203.1986
20240801T2000,21.460245,86.80151,10.464797,229.18492
20240801T2100,20.950245,86.53794,8.913181,226.63658
20240801T2200,20.430244,86.9275,6.763786,244.79889
20240801T2300,19.790245,89.2654,5.8603754,259.38034
20240802T0000,19.410246,90.25961,4.8965297,233.97263
20240802T0100,19.090246,91.04213,4.6102495,218.65982
20240802T0200,18.630245,92.118324,4.0249224,206.56505
20240802T0300,18.460245,92.81384,4.8965297,216.02737
20240802T0400,17.890245,93.915276,3.219938,206.56505
20240802T0500,18.380245,92.45647,1.8,216.8699
20240802T0600,20.430244,86.217445,1.2979984,213.69006
20240802T0700,22.220245,77.703964,1.484318,255.96376
20240802T0800,23.780245,70.57989,1.835647,281.30994
20240802T0900,25.430244,66.2925,2.7416782,293.1986
20240802T1000,26.540245,60.286247,1.2979984,326.30994
20240802T1100,27.410246,54.546356,2.1897945,260.5377
20240802T1200,27.850245,52.81788,1.835647,258.69006
20240802T1300,27.810246,52.008614,2.8116899,320.19443
20240802T1400,27.470245,54.423077,3.4152596,341.56506
20240802T1500,27.110245,56.979134,3.319036,347.4712
20240802T1600,26.780245,58.616756,7.771331,346.6075
20240802T1700,24.450245,69.38246,12.224107,346.37302
20240802T1800,23.010244,75.745834,8.350138,352.5686
20240802T1900,21.420246,83.11937,5.0911684,351.8699
20240802T2000,20.180244,87.842834,4.6938257,327.5288
20240802T2100,19.380245,90.60082,5.1165614,320.7106
20240802T2200,18.200245,95.12912,1.0182338,135.0
20240802T2300,18.020245,95.06254,6.618519,225.0
20240803T0000,17.590246,95.96027,3.396233,237.99463
20240803T0100,17.480246,96.816734,1.1384199,198.43495
20240803T0200,17.240246,97.05866,2.1897945,189.46233
20240803T0300,17.430244,96.692375,2.8799999,180.0
20240803T0400,17.620245,94.68563,3.2399998,180.0
20240803T0500,17.960245,93.20316,3.0758414,200.55605
20240803T0600,19.120245,90.06832,3.096837,215.53769
20240803T0700,20.650246,82.821075,3.4152596,251.56506
20240803T0800,22.380245,74.93241,5.0911684,278.1301
20240803T0900,23.520245,65.606804,6.830519,288.43497
20240803T1000,24.680244,62.870293,6.28713,283.2405
20240803T1100,25.260244,58.893917,7.342588,281.30994
20240803T1200,26.110245,54.53567,7.172949,287.52557
20240803T1300,26.380245,53.39414,6.9527545,291.2505
20240803T1400,26.740246,51.63482,8.557102,292.24902
20240803T1500,27.090246,50.3514,9.387651,302.4712
20240803T1600,26.810246,49.8593,8.942214,310.10092
20240803T1700,26.060246,51.42574,8.404285,316.73572
20240803T1800,24.260244,57.60933,5.991594,327.26477
20240803T1900,22.040245,64.290085,6.297428,329.03625
20240803T2000,20.800245,68.409065,5.991594,327.26477
20240803T2100,20.140245,71.68325,6.193674,324.46234
20240803T2200,19.390245,79.296936,5.904439,322.43143
20240803T2300,18.870245,81.08356,5.1165614,320.7106
20240804T0000,18.220245,84.959236,3.671294,281.30994
20240804T0100,17.770245,86.56982,3.8939953,213.69006
20240804T0200,17.070246,88.65411,5.0911684,225.0
20240804T0300,16.680244,89.60232,4.8965297,216.02737
20240804T0400,16.320246,90.45,4.510787,208.61046
20240804T0500,16.640245,89.54129,2.5959969,213.69006
20240804T0600,18.320246,82.75622,3.319036,220.6013
20240804T0700,20.050245,73.877754,3.8268526,228.81409
20240804T0800,21.420246,67.175026,3.8939953,236.30994
20240804T0900,22.630245,63.757656,4.73506,261.25385
20240804T1000,23.460245,60.736706,4.3349743,274.76364
20240804T1100,24.430244,58.81093,6.12,270.0
20240804T1200,24.780245,56.85125,6.5693827,279.46234
20240804T1300,25.200245,55.54512,6.489992,289.44003
20240804T1400,25.230246,56.306946,6.439876,296.56506
20240804T1500,24.960245,58.48544,7.0911775,293.9625
20240804T1600,24.530245,59.67025,7.42159,292.83368
20240804T1700,23.870245,61.89381,6.9153743,308.65982
20240804T1800,22.890245,68.514534,5.692099,325.30484
20240804T1900,21.830246,71.94404,4.896529,342.89728
20240804T2000,21.470245,72.4799,4.68,360.0
20240804T2100,20.610245,75.84739,5.8603754,10.619659
20240804T2200,19.620245,81.38876,3.8773184,21.801407
20240804T2300,18.940245,83.7385,4.0249224,10.30484
20240805T0000,18.330246,85.463684,1.8,360.0
20240805T0100,17.730246,89.79659,0.35999998,180.0
20240805T0200,17.260244,89.704056,0.0,180.0
20240805T0300,17.020245,90.67423,0.8049845,63.43495
20240805T0400,16.580246,92.59577,0.8049845,63.43495
20240805T0500,16.760244,93.56387,0.8049845,116.56505
20240805T0600,18.270245,88.52498,1.2979984,56.30993
20240805T0700,20.570246,79.81646,1.8,36.86989
20240805T0800,22.440245,71.73319,2.6208394,15.945404
20240805T0900,23.920246,65.52336,2.968636,14.03624
20240805T1000,24.940245,60.378986,4.510787,28.610443
20240805T1100,25.780245,55.83116,3.8773184,21.801407
20240805T1200,26.600245,52.164738,4.452954,14.03624
20240805T1300,27.230246,49.204914,5.771239,3.5763245
20240805T1400,27.600245,47.25436,6.849467,3.0127716
20240805T1500,27.650246,45.76644,7.342588,11.309921
20240805T1600,27.450245,46.009182,7.771331,13.392487
20240805T1700,26.510244,47.884827,7.9932976,7.765167
20240805T1800,24.660246,51.59546,5.771239,356.42368
20240805T1900,21.470245,68.189804,6.162207,6.7098236
20240805T2000,19.530245,78.505264,8.049845,10.30484
20240805T2100,19.180244,78.910675,8.089993,20.854446
20240805T2200,18.360245,82.54787,6.439876,26.565033
20240805T2300,18.110245,82.67745,5.1165614,39.2894
20240806T0000,17.630245,83.58826,4.39436,34.99202
20240806T0100,17.380245,84.21196,4.3349743,41.63353
20240806T0200,16.670246,87.30922,2.9024127,60.25511
20240806T0300,15.690246,90.699745,2.6208394,105.9454
20240806T0400,15.050245,91.667816,3.096837,125.537674
20240806T0500,15.790245,91.89338,2.3051248,128.6598
20240806T0600,18.590246,83.00203,2.8116899,129.80557
20240806T0700,21.430244,70.683426,1.8,143.1301
20240806T0800,23.630245,64.18016,1.2979984,146.30994
20240806T0900,25.480246,60.272682,1.484318,165.96376
20240806T1000,26.870245,56.49041,0.35999998,180.0
20240806T1100,28.080246,53.178116,2.16,270.0
20240806T1200,29.050245,49.211052,2.9024127,299.74487
20240806T1300,29.760244,45.399094,2.8116899,320.19443
20240806T1400,30.090246,43.003098,2.4149535,333.43497
20240806T1500,30.290245,41.59298,3.6,323.13013
20240806T1600,30.110245,41.410175,4.3498964,335.55603
20240806T1700,29.350245,43.13298,4.73506,351.25385
20240806T1800,27.100245,57.482872,3.671294,11.309921
20240806T1900,25.810246,52.162914,6.6185193,22.380127
20240806T2000,23.850245,63.0086,5.315336,28.30075
20240806T2100,22.830246,65.63001,3.6,36.86989
20240806T2200,20.540245,80.21987,0.8049845,63.43495
20240806T2300,19.300245,84.96423,0.35999998,360.0
20240807T0000,18.370245,90.07291,2.52,180.0
20240807T0100,18.000246,91.321884,2.5455842,188.1301
20240807T0200,17.640245,92.47547,2.5455842,171.8699
20240807T0300,17.820246,92.367165,1.1384199,108.434944
20240807T0400,17.950245,93.14329,1.5273507,135.0
20240807T0500,19.030245,90.923,2.3051248,141.34018
20240807T0600,19.410246,89.63342,3.7064266,119.054596
20240807T0700,19.550245,91.58953,4.6938252,175.60129
20240807T0800,19.950245,92.71301,6.489992,213.69006
20240807T0900,20.170246,90.42446,5.8603754,222.51045
20240807T1000,21.150246,88.64165,9.36,180.0
20240807T1100,23.360245,77.38381,9.0,180.0
20240807T1200,24.840246,69.76153,9.826088,188.42697
20240807T1300,25.610245,65.37834,10.00256,210.25644
20240807T1400,26.500246,60.772926,8.714677,231.70984
20240807T1500,27.100245,57.883312,8.12197,257.19574
20240807T1600,27.550245,56.654354,6.924738,261.02737
20240807T1700,27.590246,56.59257,5.1544156,257.90524
20240807T1800,25.650246,66.54532,3.9763298,275.19443
20240807T1900,23.090246,78.36833,4.510787,331.38956
20240807T2000,22.010244,84.07612,6.28713,346.7595
20240807T2100,21.420246,86.31017,7.2,360.0
20240807T2200,21.520245,83.39247,4.3349743,311.63354
20240807T2300,20.400246,88.91829,5.4119864,273.8141
20240808T0000,20.180244,90.14126,6.6185193,292.38013
20240808T0100,20.060246,89.45442,6.193674,305.5377
20240808T0200,19.490246,92.22374,5.154415,294.77515
20240808T0300,19.410246,91.81291,3.2599385,263.65982
20240808T0400,19.720245,90.052986,1.9386592,248.1986
20240808T0500,19.800245,90.45701,1.609969,243.43495
20240808T0600,20.250246,89.41196,1.9386592,291.8014
20240808T0700,20.770245,84.31405,3.5455887,293.9625
20240808T0800,21.680244,76.74396,5.904439,307.5686
20240808T0900,22.450245,69.17572,6.3690495,317.29062
20240808T1000,23.710245,60.638138,4.3349743,311.63354
20240808T1100,24.620245,54.020664,5.8603754,317.48956
20240808T1200,25.370245,49.931656,5.1165614,320.7106
20240808T1300,25.750246,47.898636,4.6102495,321.3402
20240808T1400,26.250246,46.982414,5.1919937,326.30994
20240808T1500,26.340246,46.21718,6.0347,342.646
20240808T1600,26.180244,45.93295,6.4799995,360.0
20240808T1700,25.600245,46.80607,6.0347,17.35402
20240808T1800,23.620245,63.728233,3.8773184,21.801407
20240808T1900,21.970245,61.902462,7.10031,30.465546
20240808T2000,20.280245,71.43125,6.696387,36.25383
20240808T2100,18.340246,82.38586,6.1305785,49.76364
20240808T2200,17.090246,83.85171,5.6002855,44.999985
20240808T2300,15.830245,90.473885,4.6102495,51.34018
20240809T0000,15.170245,94.3418,3.0758414,69.443954
20240809T0100,15.030245,95.88236,2.9024127,119.74488
20240809T0200,14.340245,97.94643,2.8116899,140.19443
20240809T0300,14.200245,97.81625,0.8049845,153.43495
20240809T0400,13.8102455,97.93703,1.484318,165.96376
20240809T0500,14.820246,95.06716,2.1897945,170.53767
20240809T0600,17.630245,85.39129,3.6179552,185.71059
20240809T0700,20.680244,73.890495,3.6179552,185.71059
20240809T0800,23.100245,63.24793,4.5536795,198.43495
20240809T0900,24.990246,56.06749,5.0911684,225.0
20240809T1000,26.130245,51.443905,3.319036,229.39871
20240809T1100,27.100245,48.19795,4.6938257,237.52881
20240809T1200,28.040245,45.84243,6.12,241.92752
20240809T1300,28.680244,45.16579,6.725354,254.47589
20240809T1400,29.180244,44.40916,7.208994,267.1376
20240809T1500,29.210245,44.96198,7.928178,272.60257
20240809T1600,28.930244,45.64146,7.5599995,270.0
20240809T1700,28.140245,47.949074,7.5942073,275.44034
20240809T1800,26.370245,53.83787,4.379589,260.5377
20240809T1900,23.200245,66.59484,7.968939,251.56506
20240809T2000,21.280245,75.42316,7.729527,242.24146
20240809T2100,20.380245,79.2833,6.439876,243.43495
20240809T2200,19.890245,80.95646,3.0547013,225.0
20240809T2300,19.470245,82.10215,2.3051248,218.65982
20240810T0000,19.250246,83.5061,3.096837,215.53769
20240810T0100,19.500246,82.73818,2.9024127,209.74489
20240810T0200,19.040245,84.55763,2.8799999,180.0
20240810T0300,17.920246,88.95146,2.968636,165.96376
20240810T0400,17.270245,90.57469,2.4149535,153.43495
20240810T0500,17.280245,91.45262,1.1384199,161.56505
20240810T0600,19.830246,84.26618,1.8,143.1301
20240810T0700,22.500246,72.93835,0.8049845,206.56505
20240810T0800,24.760244,65.20148,1.609969,296.56506
20240810T0900,26.320246,59.66798,2.0991426,300.96378
20240810T1000,27.470245,54.803757,2.0991426,30.963745
20240810T1100,28.510244,50.913246,2.5455842,8.130096
20240810T1200,29.230246,48.206623,2.8799999,360.0
20240810T1300,29.780245,45.607525,3.9763298,5.194412
20240810T1400,30.310246,43.95203,4.6938252,4.398697
20240810T1500,30.390245,43.527214,6.162207,6.7098236
20240810T1600,30.230246,44.09886,6.9899354,11.888657
20240810T1700,29.190245,48.657543,7.342588,11.309921
20240810T1800,26.950245,55.269043,5.7599998,360.0
20240810T1900,23.660246,71.13905,6.162207,6.7098236
20240810T2000,22.190245,78.98328,6.638072,12.528809
20240810T2100,21.270245,82.58014,6.830519,18.434952
20240810T2200,20.400246,89.03021,5.95906,25.016876
20240810T2300,19.720245,91.19627,5.6233797,39.805573
20240811T0000,19.380245,91.811195,5.3999996,53.130096
20240811T0100,18.780245,93.301575,4.510787,61.38954
20240811T0200,18.170246,94.3461,3.8773184,68.19859
20240811T0300,17.710245,95.05171,3.8773184,68.19859
20240811T0400,17.680244,93.48751,4.198285,59.036232
20240811T0500,17.710245,94.26746,3.8939953,56.30993
20240811T0600,20.290245,86.040886,5.1165614,50.7106
20240811T0700,22.700245,74.51221,5.3999996,36.86989
20240811T0800,24.720245,66.273186,6.9247384,27.897263
20240811T0900,26.530245,61.781895,7.9036193,30.068573
20240811T1000,28.400246,57.465893,7.9932966,35.837646
20240811T1100,29.760244,54.168774,7.928177,39.472458
20240811T1200,31.010244,51.13418,8.404285,43.264297
20240811T1300,31.860245,48.70958,8.404285,43.264297
20240811T1400,32.370247,46.760204,7.653705,41.18593
20240811T1500,32.510246,46.564137,7.386582,43.025055
20240811T1600,32.170246,46.79533,8.4963045,36.38434
20240811T1700,31.030245,49.25966,7.8625183,15.945404
20240811T1800,28.800245,58.46345,5.4477882,7.594635
20240811T1900,25.720245,72.39975,7.289444,20.224854
20240811T2000,25.240246,72.9494,6.193674,35.53766
20240811T2100,23.590246,79.9178,5.1165614,50.7106
20240811T2200,22.150246,87.51352,4.6938257,57.5288
20240811T2300,21.390245,90.672745,4.829907,63.43495
20240812T0000,21.000246,91.90127,3.6,126.869896
20240812T0100,21.050245,92.07594,4.2136917,160.01689
20240812T0200,21.070246,91.73339,6.1305785,130.23636
20240812T0300,21.300245,90.27243,3.396233,122.00538
20240812T0400,21.170246,90.26386,2.2768397,108.434944
20240812T0500,20.930244,90.530594,2.5455842,135.0
20240812T0600,22.070246,83.97741,4.072935,135.0
20240812T0700,23.780245,76.008194,4.1046314,142.12502
20240812T0800,26.160246,69.35704,4.829907,153.43495
20240812T0900,28.440245,63.67926,5.0911684,171.8699
20240812T1000,30.790245,53.850533,3.319036,130.60129
20240812T1100,32.160248,48.00441,1.2979984,123.69006
20240812T1200,33.45025,43.825916,2.0364676,225.0
20240812T1300,33.500248,44.694084,3.2399998,270.0
20240812T1400,34.260246,42.034176,4.3498964,335.55603
20240812T1500,34.04025,40.860703,6.28713,13.240509
20240812T1600,33.460247,42.479836,2.2768397,18.434952
20240812T1700,32.070248,46.47757,2.968636,194.03624
20240812T1800,30.610245,47.870277,1.9386592,248.1986
20240812T1900,29.590246,49.414124,3.0758414,200.55605
20240812T2000,27.270245,59.213074,5.937272,165.96376
20240812T2100,25.710245,63.015804,5.4833565,156.8014
20240812T2200,23.330246,73.265724,5.8603754,132.51044
20240812T2300,22.130245,75.750824,4.3349743,138.36646
20240813T0000,21.760244,77.19518,6.763786,154.79887
20240813T0100,20.950245,81.14411,7.0911775,156.0375
20240813T0200,20.400246,82.63432,3.319036,139.3987
20240813T0300,19.480246,87.33903,3.8268526,131.18591
20240813T0400,19.010244,87.91108,4.3349743,138.36646
20240813T0500,18.970245,88.863976,3.8268526,138.81407
20240813T0600,20.500246,81.86319,4.3349743,138.36646
20240813T0700,22.950245,71.915665,4.6938257,122.47119
20240813T0800,25.500246,65.39666,4.510787,118.61046
20240813T0900,27.430244,58.990284,4.198285,120.96376
20240813T1000,29.160246,53.481636,4.73506,98.74616
20240813T1100,30.410246,48.63818,3.5455887,113.96249
20240813T1200,31.590246,45.714695,4.1046314,105.25512
20240813T1300,32.560246,43.17903,4.1046314,105.25512
20240813T1400,32.740246,42.020435,3.219938,116.56505
20240813T1500,33.18025,39.164482,3.5455887,113.96249
20240813T1600,32.870247,38.34093,2.5959969,56.30993
20240813T1700,32.010246,41.902348,4.896529,17.102722
20240813T1800,28.620245,62.00939,5.937272,14.03624
20240813T1900,26.290245,61.92318,7.42159,22.833649
20240813T2000,25.500246,63.97139,0.8049845,116.56505
20240813T2100,23.790245,70.40383,3.2599385,186.3402
